title,amount,severity,project,description
733,16,3,17, <br>Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.
734,214,3,17, <br>The Cyclomatic Complexity of this method "parseFirstLine" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "cleanURL" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getResult" is 18 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getResult" is 15 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getInstance" is 26 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "shouldSerializeMember" is 23 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "construct" is 15 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getBlankProperty" is 16 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "run" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "makeFunction" is 17 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "actionPerformed" is 29 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "setSamplerResult" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "setupConnection" is 14 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "initializeProperties" is 31 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "subtractNode" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "endElement" is 19 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "actionPerformed" is 21 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "handle" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "addCookieFromHeader" is 14 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "convert" is 33 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getAuthForURL" is 16 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "setConnectionHeaders" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sampleOccurred" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "testEnded" is 15 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "canAddTo" is 25 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "setSelectedIndex" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "placeSampler" is 22 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "newInstance" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "hashCode" is 32 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "tag" is 26 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "resultProcessing" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "isValidValue" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "readResponse" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "setupTabPane" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "start" is 25 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "load" is 15 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "setupConnection" is 22 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "drawSample" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "runTest" is 16 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "loadIncludedElements" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "findApplicableElements" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "readResponse" is 18 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "actionPerformed" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getResult" is 17 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "checkAssertions" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "extractContent" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "execute" is 33 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "split" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "setupClient" is 21 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "handleError" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getIpSourceAddress" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sample" is 18 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "setAttributes" is 19 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "process" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "importData" is 15 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "messageResponseHeaders" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getEncodingFromContentType" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "runNonGui" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "doAction" is 14 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "trimLastLine" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "process" is 19 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "execute" is 14 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "setRunning" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sampleWithParser" is 14 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sampleOccurred" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "loadExistingFile" is 16 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "initProps" is 17 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "setupConnection" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sample" is 14 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "drawSample" is 15 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getValue" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "run" is 27 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sample" is 40 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getChar" is 14 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "addFile" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getSSLSocketFactory" is 20 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "setHeaders" is 24 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "describeOptions" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getImplementation" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getPrimitive" is 19 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sample" is 15 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "setValue" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "lookupContext" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "createTestElement" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "instantiate" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "initializeTestObject" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getClassInstance" is 15 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "equals" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "Functor" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "resultSetsToString" is 20 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sample" is 16 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "modifyTestElement" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sendEntityData" is 17 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "configure" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "convertSubTree" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "threadStarted" is 16 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "run" is 17 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "setHeaders" is 15 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "insertLoadedTree" is 14 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "executeAndShowTextFind" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "init" is 15 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "isAnchorMatched" is 16 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "initializeMenus" is 30 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "createPopupMenu" is 17 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "parseArguments" is 21 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "construct" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "makeResultFromDelimitedString" is 36 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "verifySignature" is 20 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "process" is 23 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getEmbeddedResourceURLs" is 17 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sample" is 32 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "canImport" is 21 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "readLine" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "process_sampler" is 27 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "addFile" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "parse" is 15 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sendPostData" is 36 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "isResource" is 18 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "parseNodes" is 25 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "computeAssertionResult" is 16 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "init" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "loadProjectFile" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "calculateStatus" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "setCache" is 17 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "computeFromPostBody" is 16 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "followRedirects" is 16 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "prettyJSON" is 14 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "replaceValues" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "testEnded" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sample" is 21 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getValueAt" is 14 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sample" is 27 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "printableFieldNamesToString" is 22 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "resultToDelimitedString" is 27 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "actionPerformed" is 17 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sendPostData" is 35 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "threadStarted" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "openFile" is 14 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sample" is 26 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getMethodNames" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "setArguments" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "compileString" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getParser" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "equals" is 44 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "prepare" is 14 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sample" is 33 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sendPostData" is 22 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "parse" is 20 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sample" is 17 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "doAction" is 30 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "doCreateMethod" is 14 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "initDynamicKeyStore" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "runTest" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "createContext" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "updateGui" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "init" is 16 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "downloadPageResources" is 34 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "processFileOrScript" is 20 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sendEntityData" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "execute" is 20 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "retrieveItem" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "scanNodes" is 28 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getUrl" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "add" is 16 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "GenericTestBeanCustomizer" is 22 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "parseNodes" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getValueAsObject" is 18 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "filterContentType" is 15 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "promptToOpenFile" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "init" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getLoadImageIcon" is 31 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "addCookieFromHeader" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "prepareMessage" is 27 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "sortData" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "recurseForm" is 15 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getReader" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "deliverSampler" is 14 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "delay" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "readTree" is 19 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "parseParams" is 23 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "process" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getInitialContext" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "add" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getFailText" is 16 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "setAsText" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getStringFromResultSet" is 18 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "head" is 22 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "evaluateResponse" is 28 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "csvReadFile" is 27 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "jacobi" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getSocket" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "addNode" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "getIcon" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "run" is 32 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "actionPerformed" is 18 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "load" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "run" is 34 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "iterationStart" is 18 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "removeSlashDotDot" is 19 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "checkFunctors" is 12 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "add" is 13 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "dumpHeap0" is 11 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "createDefaultValue" is 48 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "reserveFile" is 15 which is greater than 10 authorized.<br>The Cyclomatic Complexity of this method "startElement" is 53 which is greater than 10 authorized.
736,19,3,17, <br>Reduce this switch case number of lines from 10 to at most 5- for example by extracting code into methods.<br>Reduce this switch case number of lines from 15 to at most 5- for example by extracting code into methods.<br>Reduce this switch case number of lines from 23 to at most 5- for example by extracting code into methods.<br>Reduce this switch case number of lines from 89 to at most 5- for example by extracting code into methods.<br>Reduce this switch case number of lines from 9 to at most 5- for example by extracting code into methods.<br>Reduce this switch case number of lines from 7 to at most 5- for example by extracting code into methods.<br>Reduce this switch case number of lines from 21 to at most 5- for example by extracting code into methods.<br>Reduce this switch case number of lines from 6 to at most 5- for example by extracting code into methods.<br>Reduce this switch case number of lines from 53 to at most 5- for example by extracting code into methods.<br>Reduce this switch case number of lines from 14 to at most 5- for example by extracting code into methods.<br>Reduce this switch case number of lines from 13 to at most 5- for example by extracting code into methods.<br>Reduce this switch case number of lines from 11 to at most 5- for example by extracting code into methods.
738,281,2,17, <br>Refactor this code to not nest more than 3 if/for/while/switch/try statements.
741,50,3,17, <br>Use isEmpty() to check whether the collection is empty or not.
746,14,5,17, <br>Catch Exception instead of Error.<br>Catch Exception instead of Throwable.
747,7,3,17, <br>Use super.clone() to create and seed the cloned instance to be returned.
751,17,3,17, <br>Rename "model" which hides the field declared at line 175.<br>Rename "transactionIsolation" which hides the field declared at line 52.<br>Rename "resultVariable" which hides the field declared at line 124.<br>Rename "xstream" which hides the field declared at line 55.<br>Rename "base" which hides the field declared at line 54.<br>Rename "context" which hides the field declared at line 130.<br>Rename "secondary" which hides the field declared at line 54.<br>Rename "name" which hides the field declared at line 78.<br>Rename "pattern" which hides the field declared at line 266.<br>Rename "firstLine" which hides the field declared at line 88.<br>Rename "listenerClientData" which hides the field declared at line 107.<br>Rename "pattern" which hides the field declared at line 274.<br>Rename "cacheKey" which hides the field declared at line 69.<br>Rename "paneParsed" which hides the field declared at line 66.<br>Rename "selected" which hides the field declared at line 78.<br>Rename "count" which hides the field declared at line 51.
753,6,2,17, <br>Remove this method to simply inherit it.
755,101,3,17, <br>Add a nested comment explaining why this method is empty- throw an UnsupportedOperationException or complete the implementation.
758,50,3,17, <br>Merge this if statement with the enclosing one.
760,14,3,17, <br>Reduce the number of conditional operators (29) used in the expression (maximum allowed 3).<br>Reduce the number of conditional operators (5) used in the expression (maximum allowed 3).<br>Reduce the number of conditional operators (4) used in the expression (maximum allowed 3).<br>Reduce the number of conditional operators (7) used in the expression (maximum allowed 3).
761,10,3,17, <br>Reduce this anonymous class number of lines from 35 to at most 20- or make it a named class.<br>Reduce this anonymous class number of lines from 24 to at most 20- or make it a named class.<br>Reduce this anonymous class number of lines from 21 to at most 20- or make it a named class.<br>Reduce this anonymous class number of lines from 26 to at most 20- or make it a named class.<br>Reduce this anonymous class number of lines from 28 to at most 20- or make it a named class.<br>Reduce this anonymous class number of lines from 36 to at most 20- or make it a named class.<br>Reduce this anonymous class number of lines from 41 to at most 20- or make it a named class.<br>Reduce this anonymous class number of lines from 25 to at most 20- or make it a named class.
763,1,3,17, <br>Remove this unused "log" private field.
766,15,4,17, <br>Add a "clone()" method to this class.
767,1,4,17, <br>This branch can not be reached because the condition duplicates a previous condition in the same sequence of "if/else if" statements
769,9,3,17, <br>Make this final field static too.
771,26,3,17, <br>Remove the unused method parameter(s) "row".<br>Remove the unused method parameter(s) "e".<br>Remove the unused method parameter(s) "result".<br>Remove the unused method parameter(s) "keyType-issuers".<br>Remove the unused method parameter(s) "actionEvent".<br>Remove the unused method parameter(s) "l".<br>Remove the unused method parameter(s) "host-port-localAddress-localPort-timeout".<br>Remove the unused method parameter(s) "o".<br>Remove the unused method parameter(s) "offset".<br>Remove the unused method parameter(s) "asc".<br>Remove the unused method parameter(s) "evt".<br>Remove the unused method parameter(s) "anEvent".<br>Remove the unused method parameter(s) "properties".<br>Remove the unused method parameter(s) "pageEncodings-formEncodings".<br>Remove the unused method parameter(s) "initial".
774,3,3,17, <br>The Cyclomatic Complexity of this class is 205 which is greater than 200 authorized.<br>The Cyclomatic Complexity of this class is 272 which is greater than 200 authorized.<br>The Cyclomatic Complexity of this class is 316 which is greater than 200 authorized.
777,1,3,17, <br>Make this finalize() method protected.
781,2,3,17, <br>Remove this unused "i" local variable.
782,3,3,17, <br>Add a default case to this switch.
785,5,4,17, <br>Equality tests should not be made with floating point values.
787,2,2,17, <br>Remove the literal "true" boolean value.
788,30,2,17, <br>Immediately return this expression instead of assigning it to the temporary variable "msg".<br>Immediately return this expression instead of assigning it to the temporary variable "okColl".<br>Immediately return this expression instead of assigning it to the temporary variable "propertyValue".<br>Immediately return this expression instead of assigning it to the temporary variable "local".<br>Immediately return this expression instead of assigning it to the temporary variable "rval".<br>Immediately return this expression instead of assigning it to the temporary variable "notNull".<br>Immediately return this expression instead of assigning it to the temporary variable "propertiesBasedPrefixResolver".<br>Immediately return this expression instead of assigning it to the temporary variable "h".<br>Immediately return this expression instead of assigning it to the temporary variable "loadedTree".<br>Immediately return this expression instead of assigning it to the temporary variable "wrapper".<br>Immediately return this expression instead of assigning it to the temporary variable "notExpression".<br>Immediately return this expression instead of assigning it to the temporary variable "b".<br>Immediately return this expression instead of assigning it to the temporary variable "s".<br>Immediately return this expression instead of assigning it to the temporary variable "nodes".<br>Immediately return this expression instead of assigning it to the temporary variable "topValue".<br>Immediately return this expression instead of assigning it to the temporary variable "notOther".<br>Immediately return this expression instead of assigning it to the temporary variable "prop".<br>Immediately return this expression instead of assigning it to the temporary variable "emptyColl".<br>Immediately return this expression instead of assigning it to the temporary variable "m".<br>Immediately return this expression instead of assigning it to the temporary variable "evt".<br>Immediately return this expression instead of assigning it to the temporary variable "p1".<br>Immediately return this expression instead of assigning it to the temporary variable "t".<br>Immediately return this expression instead of assigning it to the temporary variable "attr".<br>Immediately return this expression instead of assigning it to the temporary variable "cookie".<br>Immediately return this expression instead of assigning it to the temporary variable "up".<br>Immediately return this expression instead of assigning it to the temporary variable "base".
789,2,3,17, <br>Replace this if-then-else statement by a single return statement.
790,72,3,17, <br>Remove those useless parentheses.
792,1,2,17, <br>Remove this unnecessary cast to "Class[]".
796,29,3,17, <br>Add a private constructor to hide the implicit public one.<br>Hide this public constructor.
803,78,3,17, <br>Define and throw a dedicated exception instead of using a generic one.
804,29,3,17, <br>Replace the synchronized class "Stack" by an unsynchronized one such as "Deque".<br>Replace the synchronized class "Vector" by an unsynchronized one such as "ArrayList" or "LinkedList".<br>Replace the synchronized class "Hashtable" by an unsynchronized one such as "HashMap".
805,4,3,17, <br>Rename field "data"<br>Rename field "ARGUMENTS"<br>Rename field "templates"<br>Rename field "nanoOffset"
808,117,3,17, <br>Make "result" transient or serializable.<br>Make "method" transient or serializable.<br>Make "serverPanelMap" transient or serializable.<br>Make "decoratedSender" transient or serializable.<br>Make "history" transient or serializable.<br>Make "serverListMap" transient or serializable.<br>Make "templateList" transient or serializable.<br>Make "lastUsed" transient or serializable.<br>Make "listener" transient or serializable.<br>Make "files" transient or serializable.<br>Make "GRAPH" transient or serializable.<br>Make "subjects" transient or serializable.<br>Make "testListener" transient or serializable.<br>Make "commentPanel" transient or serializable.<br>Make "valueTA" transient or serializable.<br>Make "sampleTable" transient or serializable.<br>Make "args" transient or serializable.<br>Make "myBorder" transient or serializable.<br>Make "SERVERMAP" transient or serializable.<br>Make "ROOTSAMPLE" transient or serializable.<br>Make "allUsers" transient or serializable.<br>Make "logPanel" transient or serializable.<br>Make "sender" transient or serializable.<br>Make "SOAPHeader" transient or serializable.<br>Make "kerberosManager" transient or serializable.<br>Make "removeButtons" transient or serializable.<br>Make "pointShape" transient or serializable.<br>Make "tree" transient or serializable.<br>Make "value" transient or serializable.<br>Make "headerFields" transient or serializable.<br>Make "keys" transient or serializable.<br>Make "yPoints" transient or serializable.<br>Make "argsPanel" transient or serializable.<br>Make "cache" transient or serializable.<br>Make "assertionResults" transient or serializable.<br>Make "subResults" transient or serializable.<br>Make "securitySettingsPanel" transient or serializable.<br>Make "listeners" transient or serializable.<br>Make "colorList" transient or serializable.<br>Make "varMap" transient or serializable.<br>Make "saveConfig" transient or serializable.<br>Make "beanInfo" transient or serializable.<br>Make "sampleStore" transient or serializable.<br>Make "SAMPLE" transient or serializable.<br>Make "hosts" transient or serializable.<br>Make "MODEL" transient or serializable.<br>Make "xPoints" transient or serializable.<br>Make "nodesForRemoval" transient or serializable.<br>Make "httpImplementation" transient or serializable.<br>Make "xpath" transient or serializable.<br>Make "LOCK" transient or serializable.<br>Make "helpDoc" transient or serializable.<br>Make "remote_engine_stop" transient or serializable.<br>Make "cookieManagers" transient or serializable.<br>Make "parameterPanel" transient or serializable.<br>Make "propertyMap" transient or serializable.<br>Make "propMap" transient or serializable.<br>Make "data" transient or serializable.<br>Make "functionList" transient or serializable.<br>Make "toolbar" transient or serializable.<br>Make "responseData" transient or serializable.<br>Make "remote_engine_exit" transient or serializable.<br>Make "postBodyContent" transient or serializable.<br>Make "columnsMsgParameters" transient or serializable.<br>Make "stringsToSkip" transient or serializable.<br>Make "jmsProperties" transient or serializable.<br>Make "menuBar" transient or serializable.<br>Make "summariser" transient or serializable.<br>Make "rootNode" transient or serializable.<br>Make "tableModel" transient or serializable.<br>Make "format" transient or serializable.<br>Make "manager" transient or serializable.<br>Make "searchTF" transient or serializable.<br>Make "state" transient or serializable.<br>Make "current" transient or serializable.<br>Make "file_load_recent_files" transient or serializable.<br>Make "managersInUse" transient or serializable.<br>Make "model" transient or serializable.<br>Make "remote_engine_shut" transient or serializable.<br>Make "cutPasteFunction" transient or serializable.<br>Make "remote_engine_start" transient or serializable.<br>Make "icon" transient or serializable.<br>Make "header" transient or serializable.<br>Make "extractor" transient or serializable.<br>Make "enableListener" transient or serializable.<br>Make "plot" transient or serializable.<br>Make "sampleListener" transient or serializable.<br>Make "namePanel" transient or serializable.
809,18,3,17, <br>Method has 13 parameters- which is greater than 7 authorized.<br>Method has 12 parameters- which is greater than 7 authorized.<br>Method has 10 parameters- which is greater than 7 authorized.<br>Method has 8 parameters- which is greater than 7 authorized.<br>Method has 11 parameters- which is greater than 7 authorized.<br>Method has 9 parameters- which is greater than 7 authorized.
810,46,3,17, <br>Extract this nested try block into a separate method.
815,58,3,17, <br>Either remove or fill this block of code.
817,2,4,17, <br>Use "BigDecimal.valueOf" instead.
819,43,3,17, <br>Move this closing curly brace to the next line.
823,1,2,17, <br>Replace all tab characters in this file by sequences of white-spaces.
824,7,4,17, <br>Remove this call to "exit" or ensure it is really required.
827,15,4,17, <br>Use a logger to log this exception.
831,39,3,17, <br>At most one statement is allowed per line- but 2 statements were found on this line.
832,3,5,17, <br>"@" is not available at runtime and cannot be seen with reflection.
834,132,3,17, <br>Rename this local variable name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.
