title,rework,severity,project,description
734,10,3,20,<br>The Cyclomatic Complexity of this method "makeFunction" is 17 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "init" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "configure" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "parse" is 15 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "execute" is 20 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "init" is 16 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "createContext" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "handleError" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getEmbeddedResourceURLs" is 15 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "main" is 17 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "testEnded" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "setupClient" is 20 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "execute" is 34 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "addNode" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "run" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "messageResponseHeaders" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "add" is 16 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "modifyTestElement" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "checkResult" is 19 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "sample" is 19 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getBlankProperty" is 16 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "readTemplates" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "putValuesForXPathInList" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "threadStarted" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "doAction" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "process" is 22 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "doAction" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getAuthForURL" is 16 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "filterContentType" is 15 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "isAnchorMatched" is 16 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "setupTabPane" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "addCookieFromHeader" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "createPopupMenu" is 17 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "setSamplerResult" is 17 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "resultToDelimitedString" is 28 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "execute" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "run" is 31 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "addFile" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "leaseConnection" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "run" is 20 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "computeAssertionResult" is 15 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "doAction" is 33 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "process" is 23 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "setAttributes" is 20 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "runTest" is 16 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "extractContent" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "split" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "load" is 16 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getPrimitive" is 19 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "setValue" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "setSelectedIndex" is 23 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "setupConnection" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "shouldSerializeMember" is 25 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "hashCode" is 33 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getFailText" is 17 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "trimLastLine" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "doCreateMethod" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getIcon" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "readTree" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "parseArguments" is 21 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "processFileOrScript" is 24 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "prepare" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "sample" is 16 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "sendEntityData" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "writeAndSendMetrics" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "ReportGenerator" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "isPriorityEnabled" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "start" is 29 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "setupConnection" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "addFile" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "sample" is 39 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "sampleOccurred" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "resultSetsToString" is 20 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "drawSample" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "setHeaders" is 15 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "cleanURL" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "setArgument" is 22 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "requestLookup" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "verifySignature" is 23 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "openFile" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "setArguments" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "sample" is 25 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "populateCommandMap" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "isResource" is 18 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getValue" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getChar" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "releaseConnection" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getInstance" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "reserveFile" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "resultProcessing" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "loadProjectFile" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "initializeTestObject" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "actionPerformed" is 16 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "processSampler" is 16 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "evaluateResponse" is 29 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "equals" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "recurseForm" is 15 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getValueAt" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "load" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getPriorityForName" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getClassInstance" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "findApplicableElements" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "actionPerformed" is 21 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "loadIncludedElements" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "initializeProperties" is 38 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "isValidValue" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getReader" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "actionPerformed" is 17 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "run" is 26 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "subtractNode" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "sample" is 32 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "run" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "downloadPageResources" is 32 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getFileWriter" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getSocket" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "convertSubTree" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "checkAssertions" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "convert" is 33 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "tag" is 27 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "setConnectionHeaders" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "placeSampler" is 21 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "run" is 36 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "process" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "canAddTo" is 25 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "prepareMessage" is 30 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "searchInNode" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getImplementation" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "promptToOpenFile" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "saveSample" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "equals" is 41 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getResult" is 18 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getStringFromResultSet" is 18 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "parseFirstLine" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getIpSourceAddress" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getResult" is 15 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "followRedirects" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getInstance" is 26 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "merge" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "parseParams" is 23 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "sampleWithParser" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "validateAttributes" is 17 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "handle" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getUrl" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "Functor" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "setAsText" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "init" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "deliverSampler" is 15 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "delay" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "accept" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "add" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "insertLoadedTree" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "removeSlashDotDot" is 20 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "SampleMetadata" is 21 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "GenericTestBeanCustomizer" is 18 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "head" is 21 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "canImport" is 21 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "lookupContext" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "makeResultFromDelimitedString" is 36 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "drawSample" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "setCache" is 17 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "export" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "updateGui" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "keyPressed" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "addKeyData" is 15 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getSSLSocketFactory" is 18 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "execute" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "retrieveItem" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "importData" is 15 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "scanNodes" is 28 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "actionPerformed" is 28 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "doReplaceAll" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getValueAsObject" is 18 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "sortData" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "createDefaultValue" is 21 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "initDynamicKeyStore" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getEncodingFromContentType" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "parse" is 20 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "runNonGui" is 17 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "iterationStart" is 20 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "initializeMenus" is 28 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "doAction" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "prettyJSON" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "checkFunctors" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "dumpHeap0" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "setHeaders" is 24 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "sample" is 14 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "newInstance" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "describeOptions" is 11 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "init" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "computeFromPostBody" is 16 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "process" is 16 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "runTest" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "readResponse" is 20 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "setRunning" is 15 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "executeSamplePackage" is 19 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "createBackupFile" is 17 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "sample" is 21 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "getMethodNames" is 12 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "ModuleControllerGui" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "compileString" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "csvReadFile" is 28 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "process" is 29 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "initProps" is 13 which is greater than 10 authorized.
734,10,3,20,<br>The Cyclomatic Complexity of this method "readResponse" is 16 which is greater than 10 authorized.
736,10,3,20,<br>Reduce this switch case number of lines from 10 to at most 5- for example by extracting code into methods.
736,10,3,20,<br>Reduce this switch case number of lines from 20 to at most 5- for example by extracting code into methods.
736,10,3,20,<br>Reduce this switch case number of lines from 23 to at most 5- for example by extracting code into methods.
736,10,3,20,<br>Reduce this switch case number of lines from 9 to at most 5- for example by extracting code into methods.
736,10,3,20,<br>Reduce this switch case number of lines from 14 to at most 5- for example by extracting code into methods.
736,10,3,20,<br>Reduce this switch case number of lines from 6 to at most 5- for example by extracting code into methods.
736,10,3,20,<br>Reduce this switch case number of lines from 21 to at most 5- for example by extracting code into methods.
736,10,3,20,<br>Reduce this switch case number of lines from 89 to at most 5- for example by extracting code into methods.
736,10,3,20,<br>Reduce this switch case number of lines from 7 to at most 5- for example by extracting code into methods.
736,10,3,20,<br>Reduce this switch case number of lines from 11 to at most 5- for example by extracting code into methods.
736,10,3,20,<br>Reduce this switch case number of lines from 13 to at most 5- for example by extracting code into methods.
736,10,3,20,<br>Reduce this switch case number of lines from 53 to at most 5- for example by extracting code into methods.
736,10,3,20,<br>Reduce this switch case number of lines from 22 to at most 5- for example by extracting code into methods.
738,20,2,20,<br>Refactor this code to not nest more than 3 if/for/while/switch/try statements.
739,5,2,20,<br>Directly append the argument of String.valueOf().
740,30,3,20,<br>Refactor the code to remove this label and the need for it.
741,2,3,20,<br>Use isEmpty() to check whether the collection is empty or not.
747,20,3,20,<br>Use super.clone() to create and seed the cloned instance to be returned.
751,30,3,20,<br>Rename "selected" which hides the field declared at line 80.
751,30,3,20,<br>Rename "context" which hides the field declared at line 130.
751,30,3,20,<br>Rename "option" which hides the field declared at line 94.
751,30,3,20,<br>Rename "model" which hides the field declared at line 185.
751,30,3,20,<br>Rename "httpRequest" which hides the field declared at line 63.
751,30,3,20,<br>Rename "data" which hides the field declared at line 61.
751,30,3,20,<br>Rename "paneParsed" which hides the field declared at line 75.
751,30,3,20,<br>Rename "resultVariable" which hides the field declared at line 128.
751,30,3,20,<br>Rename "cacheKey" which hides the field declared at line 67.
751,30,3,20,<br>Rename "count" which hides the field declared at line 51.
751,30,3,20,<br>Rename "dataSource" which hides the field declared at line 46.
751,30,3,20,<br>Rename "arguments" which hides the field declared at line 40.
751,30,3,20,<br>Rename "base" which hides the field declared at line 54.
751,30,3,20,<br>Rename "secondary" which hides the field declared at line 55.
751,30,3,20,<br>Rename "index" which hides the field declared at line 47.
751,30,3,20,<br>Rename "varName" which hides the field declared at line 58.
751,30,3,20,<br>Rename "firstLine" which hides the field declared at line 88.
751,30,3,20,<br>Rename "transactionIsolation" which hides the field declared at line 56.
751,30,3,20,<br>Rename "pattern" which hides the field declared at line 278.
751,30,3,20,<br>Rename "xstream" which hides the field declared at line 59.
753,10,2,20,<br>Remove this method to simply inherit it.
755,5,3,20,<br>Add a nested comment explaining why this method is empty- throw an UnsupportedOperationException or complete the implementation.
758,5,3,20,<br>Merge this if statement with the enclosing one.
760,10,3,20,<br>Reduce the number of conditional operators (5) used in the expression (maximum allowed 3).
760,10,3,20,<br>Reduce the number of conditional operators (7) used in the expression (maximum allowed 3).
760,10,3,20,<br>Reduce the number of conditional operators (4) used in the expression (maximum allowed 3).
760,10,3,20,<br>Reduce the number of conditional operators (30) used in the expression (maximum allowed 3).
761,20,3,20,<br>Reduce this lambda expression number of lines from 22 to at most 20.
761,20,3,20,<br>Reduce this anonymous class number of lines from 32 to at most 20- or make it a named class.
761,20,3,20,<br>Reduce this lambda expression number of lines from 27 to at most 20.
761,20,3,20,<br>Reduce this anonymous class number of lines from 65 to at most 20- or make it a named class.
761,20,3,20,<br>Reduce this anonymous class number of lines from 22 to at most 20- or make it a named class.
761,20,3,20,<br>Reduce this anonymous class number of lines from 41 to at most 20- or make it a named class.
761,20,3,20,<br>Reduce this anonymous class number of lines from 21 to at most 20- or make it a named class.
761,20,3,20,<br>Reduce this anonymous class number of lines from 45 to at most 20- or make it a named class.
761,20,3,20,<br>Reduce this anonymous class number of lines from 26 to at most 20- or make it a named class.
761,20,3,20,<br>Reduce this anonymous class number of lines from 29 to at most 20- or make it a named class.
761,20,3,20,<br>Reduce this anonymous class number of lines from 36 to at most 20- or make it a named class.
769,10,3,20,<br>Make this final field static too.
770,20,3,20,<br>Move the contents of this initializer to a standard constructor or to field initializers.
771,5,3,20,<br>Remove the unused method parameter(s) "initial".
771,5,3,20,<br>Remove the unused method parameter(s) "actionEvent".
771,5,3,20,<br>Remove the unused method parameter(s) "result".
771,5,3,20,<br>Remove the unused method parameter(s) "pageEncodings-formEncodings".
771,5,3,20,<br>Remove the unused method parameter(s) "existingFileName".
771,5,3,20,<br>Remove the unused method parameter(s) "e".
771,5,3,20,<br>Remove the unused method parameter(s) "anEvent".
771,5,3,20,<br>Remove the unused method parameter(s) "keyType-issuers".
771,5,3,20,<br>Remove the unused method parameter(s) "offset".
771,5,3,20,<br>Remove the unused method parameter(s) "host-port-localAddress-localPort-timeout".
771,5,3,20,<br>Remove the unused method parameter(s) "localContext".
771,5,3,20,<br>Remove the unused method parameter(s) "htmlContent".
771,5,3,20,<br>Remove the unused method parameter(s) "o".
771,5,3,20,<br>Remove the unused method parameter(s) "firstRow-endRow-deleted-inserted".
771,5,3,20,<br>Remove the unused method parameter(s) "row".
771,5,3,20,<br>Remove the unused method parameter(s) "group".
771,5,3,20,<br>Remove the unused method parameter(s) "includeResponseCode".
771,5,3,20,<br>Remove the unused method parameter(s) "evt".
774,10,3,20,<br>The Cyclomatic Complexity of this class is 349 which is greater than 200 authorized.
774,10,3,20,<br>The Cyclomatic Complexity of this class is 279 which is greater than 200 authorized.
774,10,3,20,<br>The Cyclomatic Complexity of this class is 231 which is greater than 200 authorized.
775,2,2,20,<br>Remove the parentheses around the "r" parameter
775,2,2,20,<br>Remove the parentheses around the "row" parameter
777,10,3,20,<br>Make this finalize() method protected.
781,5,3,20,<br>Remove this unused "fis" local variable.
781,5,3,20,<br>Remove this unused "i" local variable.
782,60,3,20,<br>Add a default case to this switch.
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "evt".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "out".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "p1".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "b".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "up".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "object".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "msg".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "h".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "emptyColl".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "result".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "scrollPane".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "prop".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "nodes".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "local".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "s".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "okColl".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "wrapper".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "topValue".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "notExpression".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "cookie".
788,2,2,20,<br>Immediately return this expression instead of assigning it to the temporary variable "notNull".
